"","ID","Group","Response_time","Accuracy","Side","Direction","View","Angle","RT","Block","Reject_trial"
"12044","P33","Right-hand",1669.3,1,"Left","Lateral","Palmar","45",1669.3,4,"no"
"12045","P33","Right-hand",1468.1,1,"Right","Medial","Dorsal","315",1468.1,4,"no"
"12046","P33","Right-hand",1423.6,1,"Left","Medial","Palmar","270",1423.6,4,"no"
"12047","P33","Right-hand",2214.5,1,"Right","Down","Dorsal","180",2214.5,4,"no"
"12048","P33","Right-hand",2585.5,1,"Left","Lateral","Dorsal","135",2585.5,4,"no"
"12049","P33","Right-hand",2640.4,1,"Right","Up","Dorsal","0",2640.4,4,"no"
"12050","P33","Right-hand",1362.6,1,"Right","Medial","Palmar","270",1362.6,4,"no"
"12051","P33","Right-hand",1367.3,1,"Right","Medial","Palmar","315",1367.3,4,"no"
"12052","P33","Right-hand",920.1,1,"Right","Up","Palmar","0",920.1,4,"no"
"12053","P33","Right-hand",834.1,1,"Right","Lateral","Palmar","45",834.1,4,"no"
"12054","P33","Right-hand",1930.7,1,"Left","Medial","Dorsal","315",1930.7,4,"no"
"12055","P33","Right-hand",2014,0,"Left","Lateral","Dorsal","45",2014,4,"no"
"12056","P33","Right-hand",1369.6,1,"Right","Medial","Palmar","225",1369.6,4,"no"
"12057","P33","Right-hand",1982.1,1,"Left","Up","Palmar","0",1982.1,4,"no"
"12058","P33","Right-hand",2333,0,"Right","Lateral","Dorsal","90",2333,4,"no"
"12059","P33","Right-hand",1747.2,1,"Right","Medial","Dorsal","270",1747.2,4,"no"
"12060","P33","Right-hand",1216,0,"Left","Up","Dorsal","0",1216,4,"no"
"12061","P33","Right-hand",1505.9,1,"Right","Lateral","Palmar","45",1505.9,4,"no"
"12062","P33","Right-hand",1034.8,1,"Left","Medial","Dorsal","315",1034.8,4,"no"
"12063","P33","Right-hand",1291.5,1,"Left","Down","Palmar","180",1291.5,4,"no"
"12064","P33","Right-hand",1735.7,1,"Right","Medial","Dorsal","225",1735.7,4,"no"
"12065","P33","Right-hand",1533,1,"Left","Medial","Dorsal","270",1533,4,"no"
"12066","P33","Right-hand",950.8,1,"Left","Medial","Dorsal","225",950.8,4,"no"
"12067","P33","Right-hand",1324.9,0,"Right","Medial","Dorsal","315",1324.9,4,"no"
"12068","P33","Right-hand",1069.7,1,"Right","Up","Palmar","0",1069.7,4,"no"
"12069","P33","Right-hand",2387.6,1,"Left","Medial","Palmar","270",2387.6,4,"no"
"12070","P33","Right-hand",1500.2,0,"Right","Lateral","Dorsal","135",1500.2,4,"no"
"12071","P33","Right-hand",1601.3,1,"Right","Down","Dorsal","180",1601.3,4,"no"
"12072","P33","Right-hand",1764.3,1,"Left","Medial","Palmar","315",1764.3,4,"no"
"12073","P33","Right-hand",1984.8,1,"Left","Medial","Palmar","225",1984.8,4,"no"
"12074","P33","Right-hand",2931.5,1,"Left","Lateral","Dorsal","135",2931.5,4,"no"
"12075","P33","Right-hand",1864.8,0,"Right","Lateral","Dorsal","45",1864.8,4,"no"
"12076","P33","Right-hand",1616.1,1,"Left","Lateral","Palmar","90",1616.1,4,"no"
"12077","P33","Right-hand",915.1,1,"Right","Medial","Palmar","315",915.1,4,"no"
"12078","P33","Right-hand",1941.4,1,"Right","Lateral","Palmar","135",1941.4,4,"no"
"12079","P33","Right-hand",1199.4,0,"Left","Lateral","Palmar","135",1199.4,4,"no"
"12080","P33","Right-hand",1775.8,1,"Right","Up","Dorsal","0",1775.8,4,"no"
"12081","P33","Right-hand",964.1,1,"Left","Up","Dorsal","0",964.1,4,"no"
"12082","P33","Right-hand",2014.1,1,"Left","Medial","Palmar","225",2014.1,4,"no"
"12083","P33","Right-hand",1436,1,"Right","Medial","Dorsal","315",1436,4,"no"
"12084","P33","Right-hand",1275.7,1,"Left","Medial","Palmar","270",1275.7,4,"no"
"12085","P33","Right-hand",898.3,0,"Right","Lateral","Dorsal","90",898.3,4,"no"
"12086","P33","Right-hand",1796.5,0,"Left","Lateral","Palmar","90",1796.5,4,"no"
"12087","P33","Right-hand",2296.6,0,"Right","Down","Palmar","180",2296.6,4,"no"
"12088","P33","Right-hand",1916.1,0,"Left","Medial","Dorsal","225",1916.1,4,"no"
"12089","P33","Right-hand",1249.6,1,"Left","Lateral","Dorsal","90",1249.6,4,"no"
"12090","P33","Right-hand",1703.9,1,"Right","Medial","Palmar","315",1703.9,4,"no"
"12091","P33","Right-hand",1183.2,0,"Right","Lateral","Dorsal","135",1183.2,4,"no"
"12092","P33","Right-hand",1302.9,1,"Right","Medial","Dorsal","270",1302.9,4,"no"
"12093","P33","Right-hand",1918.2,1,"Left","Up","Palmar","0",1918.2,4,"no"
"12094","P33","Right-hand",1632.4,1,"Right","Medial","Dorsal","225",1632.4,4,"no"
"12095","P33","Right-hand",921.3,1,"Left","Medial","Palmar","315",921.3,4,"no"
"12096","P33","Right-hand",1389.9,0,"Right","Lateral","Palmar","135",1389.9,4,"no"
"12097","P33","Right-hand",1446.5,0,"Left","Lateral","Palmar","45",1446.5,4,"no"
"12098","P33","Right-hand",1308.1,1,"Left","Medial","Dorsal","270",1308.1,4,"no"
"12099","P33","Right-hand",1782.1,1,"Left","Medial","Dorsal","315",1782.1,4,"no"
"12100","P33","Right-hand",1850.2,1,"Left","Lateral","Dorsal","45",1850.2,4,"no"
"12101","P33","Right-hand",1148,1,"Right","Lateral","Dorsal","45",1148,4,"no"
"12102","P33","Right-hand",1806.3,1,"Right","Medial","Palmar","270",1806.3,4,"no"
"12103","P33","Right-hand",1017.9,1,"Right","Up","Palmar","0",1017.9,4,"no"
"12104","P33","Right-hand",1381.5,1,"Right","Down","Dorsal","180",1381.5,4,"no"
"12105","P33","Right-hand",1669,1,"Left","Down","Palmar","180",1669,4,"no"
"12106","P33","Right-hand",1557.3,1,"Left","Down","Dorsal","180",1557.3,4,"no"
"12107","P34","Bimanual",2162,0,"Left","Down","Palmar","180",2162,1,"no"
"12108","P34","Bimanual",1396,1,"Right","Lateral","Palmar","135",1396,1,"no"
"12109","P34","Bimanual",930,1,"Left","Medial","Dorsal","315",930,1,"no"
"12110","P34","Bimanual",1246,1,"Left","Medial","Palmar","270",1246,1,"no"
"12111","P34","Bimanual",2128,1,"Right","Lateral","Palmar","45",2128,1,"no"
"12112","P34","Bimanual",741,1,"Right","Lateral","Palmar","90",741,1,"no"
"12113","P34","Bimanual",1335,1,"Right","Down","Dorsal","180",1335,1,"no"
"12114","P34","Bimanual",1351,1,"Right","Lateral","Dorsal","135",1351,1,"no"
"12115","P34","Bimanual",1302,1,"Right","Medial","Palmar","270",1302,1,"no"
"12116","P34","Bimanual",1396,1,"Left","Lateral","Palmar","90",1396,1,"no"
"12117","P34","Bimanual",1567,1,"Left","Lateral","Palmar","135",1567,1,"no"
"12118","P34","Bimanual",749,1,"Left","Lateral","Palmar","45",749,1,"no"
"12119","P34","Bimanual",1764,1,"Left","Up","Dorsal","0",1764,1,"no"
"12120","P34","Bimanual",1613,1,"Right","Medial","Dorsal","270",1613,1,"no"
"12121","P34","Bimanual",913,1,"Left","Lateral","Dorsal","90",913,1,"no"
"12122","P34","Bimanual",1627,1,"Right","Down","Palmar","180",1627,1,"no"
"12123","P34","Bimanual",1111,1,"Left","Medial","Palmar","225",1111,1,"no"
"12124","P34","Bimanual",2430,1,"Right","Medial","Dorsal","225",2430,1,"no"
"12125","P34","Bimanual",1812,1,"Left","Down","Dorsal","180",1812,1,"no"
"12126","P34","Bimanual",1818,1,"Right","Up","Palmar","0",1818,1,"no"
"12127","P34","Bimanual",1685,1,"Right","Medial","Dorsal","315",1685,1,"no"
"12128","P34","Bimanual",2364,1,"Left","Medial","Dorsal","225",2364,1,"no"
"12129","P34","Bimanual",1768,1,"Right","Medial","Palmar","225",1768,1,"no"
"12130","P34","Bimanual",1945,1,"Left","Medial","Palmar","315",1945,1,"no"
"12131","P34","Bimanual",1246,1,"Right","Lateral","Dorsal","45",1246,1,"no"
"12132","P34","Bimanual",995,1,"Left","Medial","Dorsal","270",995,1,"no"
"12133","P34","Bimanual",1151,1,"Left","Lateral","Dorsal","135",1151,1,"no"
"12134","P34","Bimanual",785,1,"Left","Lateral","Dorsal","45",785,1,"no"
"12135","P34","Bimanual",1329,1,"Right","Medial","Palmar","315",1329,1,"no"
"12136","P34","Bimanual",1117,1,"Right","Up","Dorsal","0",1117,1,"no"
"12137","P34","Bimanual",927,1,"Left","Up","Palmar","0",927,1,"no"
"12138","P34","Bimanual",799,1,"Right","Lateral","Dorsal","90",799,1,"no"
"12139","P34","Bimanual",1435,1,"Right","Up","Palmar","0",1435,1,"no"
"12140","P34","Bimanual",1012,1,"Left","Medial","Palmar","225",1012,1,"no"
"12141","P34","Bimanual",1297,1,"Left","Lateral","Dorsal","90",1297,1,"no"
"12142","P34","Bimanual",1200,1,"Right","Medial","Palmar","270",1200,1,"no"
"12143","P34","Bimanual",695,1,"Left","Up","Dorsal","0",695,1,"no"
"12144","P34","Bimanual",769,1,"Right","Lateral","Dorsal","90",769,1,"no"
"12145","P34","Bimanual",1335,1,"Right","Medial","Palmar","225",1335,1,"no"
"12146","P34","Bimanual",804,1,"Left","Medial","Palmar","270",804,1,"no"
"12147","P34","Bimanual",1967,1,"Left","Down","Palmar","180",1967,1,"no"
"12148","P34","Bimanual",1100,1,"Right","Down","Palmar","180",1100,1,"no"
"12149","P34","Bimanual",711,1,"Left","Lateral","Dorsal","135",711,1,"no"
"12150","P34","Bimanual",847,1,"Right","Up","Dorsal","0",847,1,"no"
"12151","P34","Bimanual",1216,1,"Right","Lateral","Palmar","135",1216,1,"no"
"12152","P34","Bimanual",853,1,"Right","Lateral","Dorsal","135",853,1,"no"
"12153","P34","Bimanual",580,1,"Left","Lateral","Palmar","45",580,1,"no"
"12154","P34","Bimanual",835,1,"Left","Medial","Dorsal","315",835,1,"no"
"12155","P34","Bimanual",700,1,"Left","Medial","Dorsal","270",700,1,"no"
"12156","P34","Bimanual",1661,1,"Left","Lateral","Palmar","90",1661,1,"no"
"12157","P34","Bimanual",661,1,"Left","Lateral","Dorsal","45",661,1,"no"
"12158","P34","Bimanual",1450,1,"Right","Lateral","Palmar","45",1450,1,"no"
"12159","P34","Bimanual",847,1,"Left","Lateral","Palmar","135",847,1,"no"
"12160","P34","Bimanual",1470,1,"Right","Medial","Dorsal","225",1470,1,"no"
"12161","P34","Bimanual",1166,1,"Right","Medial","Palmar","315",1166,1,"no"
"12162","P34","Bimanual",663,1,"Right","Medial","Dorsal","315",663,1,"no"
"12163","P34","Bimanual",965,0,"Left","Medial","Dorsal","225",965,1,"no"
"12164","P34","Bimanual",1236,1,"Left","Up","Palmar","0",1236,1,"no"
"12165","P34","Bimanual",1563,0,"Left","Down","Dorsal","180",1563,1,"no"
"12166","P34","Bimanual",1252,1,"Right","Medial","Dorsal","270",1252,1,"no"
"12167","P34","Bimanual",934,1,"Right","Lateral","Dorsal","45",934,1,"no"
"12168","P34","Bimanual",1029,1,"Right","Lateral","Palmar","90",1029,1,"no"
"12169","P34","Bimanual",2779,0,"Left","Medial","Palmar","315",2779,1,"no"
"12170","P34","Bimanual",2901,0,"Right","Down","Dorsal","180",2901,1,"no"
"12171","P34","Bimanual",950,1,"Right","Medial","Dorsal","315",950,1,"no"
"12172","P34","Bimanual",1096,1,"Left","Lateral","Dorsal","135",1096,1,"no"
"12173","P34","Bimanual",1045,1,"Right","Medial","Palmar","225",1045,1,"no"
"12174","P34","Bimanual",846,1,"Left","Medial","Palmar","315",846,1,"no"
"12175","P34","Bimanual",784,1,"Right","Lateral","Dorsal","45",784,1,"no"
"12176","P34","Bimanual",1099,1,"Left","Medial","Dorsal","225",1099,1,"no"
"12177","P34","Bimanual",945,1,"Right","Medial","Dorsal","225",945,1,"no"
"12178","P34","Bimanual",935,1,"Right","Lateral","Palmar","90",935,1,"no"
"12179","P34","Bimanual",680,1,"Left","Up","Dorsal","0",680,1,"no"
"12180","P34","Bimanual",846,1,"Right","Lateral","Palmar","135",846,1,"no"
"12181","P34","Bimanual",581,1,"Left","Medial","Dorsal","270",581,1,"no"
"12182","P34","Bimanual",846,1,"Right","Down","Palmar","180",846,1,"no"
"12183","P34","Bimanual",902,1,"Right","Up","Dorsal","0",902,1,"no"
"12184","P34","Bimanual",1025,0,"Right","Down","Dorsal","180",1025,1,"no"
"12185","P34","Bimanual",783,1,"Left","Up","Palmar","0",783,1,"no"
"12186","P34","Bimanual",1646,1,"Right","Lateral","Dorsal","135",1646,1,"no"
"12187","P34","Bimanual",745,1,"Left","Lateral","Dorsal","90",745,1,"no"
"12188","P34","Bimanual",668,1,"Left","Medial","Dorsal","315",668,1,"no"
"12189","P34","Bimanual",1328,1,"Left","Lateral","Palmar","135",1328,1,"no"
"12190","P34","Bimanual",1267,1,"Left","Lateral","Palmar","90",1267,1,"no"
"12191","P34","Bimanual",1586,1,"Left","Down","Palmar","180",1586,1,"no"
"12192","P34","Bimanual",788,1,"Left","Lateral","Palmar","45",788,1,"no"
"12193","P34","Bimanual",645,1,"Left","Lateral","Dorsal","45",645,1,"no"
"12194","P34","Bimanual",930,1,"Right","Lateral","Palmar","45",930,1,"no"
"12195","P34","Bimanual",1351,1,"Left","Down","Dorsal","180",1351,1,"no"
"12196","P34","Bimanual",1215,1,"Left","Medial","Palmar","225",1215,1,"no"
"12197","P34","Bimanual",930,1,"Right","Medial","Palmar","315",930,1,"no"
"12198","P34","Bimanual",607,1,"Right","Medial","Palmar","270",607,1,"no"
"12199","P34","Bimanual",542,1,"Right","Up","Palmar","0",542,1,"no"
"12200","P34","Bimanual",1531,1,"Right","Medial","Dorsal","270",1531,1,"no"
"12201","P34","Bimanual",747,1,"Left","Medial","Palmar","270",747,1,"no"
"12202","P34","Bimanual",866,1,"Right","Lateral","Dorsal","90",866,1,"no"
"12203","P34","Bimanual",1595,0,"Right","Lateral","Palmar","90",1595,2,"no"
"12204","P34","Bimanual",798,1,"Left","Medial","Dorsal","315",798,2,"no"
"12205","P34","Bimanual",601,1,"Left","Medial","Dorsal","270",601,2,"no"
"12206","P34","Bimanual",652,1,"Right","Medial","Dorsal","315",652,2,"no"
"12207","P34","Bimanual",1953,1,"Left","Lateral","Palmar","135",1953,2,"no"
"12208","P34","Bimanual",804,1,"Right","Lateral","Dorsal","135",804,2,"no"
"12209","P34","Bimanual",1546,0,"Left","Medial","Palmar","270",1546,2,"no"
"12210","P34","Bimanual",2346,0,"Right","Lateral","Palmar","135",2346,2,"no"
"12211","P34","Bimanual",2479,1,"Left","Down","Dorsal","180",2479,2,"no"
"12212","P34","Bimanual",1495,1,"Right","Medial","Palmar","315",1495,2,"no"
"12213","P34","Bimanual",2628,1,"Left","Down","Palmar","180",2628,2,"no"
"12214","P34","Bimanual",2480,1,"Right","Lateral","Palmar","45",2480,2,"no"
"12215","P34","Bimanual",1562,1,"Left","Medial","Palmar","225",1562,2,"no"
"12216","P34","Bimanual",1312,1,"Left","Medial","Dorsal","225",1312,2,"no"
"12217","P34","Bimanual",1246,1,"Right","Medial","Dorsal","270",1246,2,"no"
"12218","P34","Bimanual",1028,1,"Left","Up","Palmar","0",1028,2,"no"
"12219","P34","Bimanual",767,1,"Left","Lateral","Palmar","90",767,2,"no"
"12220","P34","Bimanual",518,1,"Left","Lateral","Palmar","45",518,2,"no"
"12221","P34","Bimanual",1019,1,"Right","Medial","Dorsal","225",1019,2,"no"
"12222","P34","Bimanual",745,1,"Right","Medial","Palmar","225",745,2,"no"
"12223","P34","Bimanual",995,1,"Right","Lateral","Dorsal","45",995,2,"no"
"12224","P34","Bimanual",2217,1,"Right","Down","Dorsal","180",2217,2,"no"
"12225","P34","Bimanual",846,1,"Right","Medial","Palmar","270",846,2,"no"
"12226","P34","Bimanual",1129,1,"Left","Lateral","Dorsal","135",1129,2,"no"
"12227","P34","Bimanual",830,1,"Right","Lateral","Dorsal","90",830,2,"no"
"12228","P34","Bimanual",945,1,"Right","Down","Palmar","180",945,2,"no"
"12229","P34","Bimanual",2314,0,"Left","Lateral","Dorsal","90",2314,2,"no"
"12230","P34","Bimanual",2188,1,"Left","Medial","Palmar","315",2188,2,"no"
"12231","P34","Bimanual",699,1,"Left","Lateral","Dorsal","45",699,2,"no"
"12232","P34","Bimanual",725,1,"Right","Up","Palmar","0",725,2,"no"
"12233","P34","Bimanual",794,1,"Right","Lateral","Dorsal","90",794,2,"no"
"12234","P34","Bimanual",695,1,"Left","Lateral","Dorsal","90",695,2,"no"
"12235","P34","Bimanual",1262,1,"Left","Lateral","Palmar","135",1262,2,"no"
"12236","P34","Bimanual",1212,0,"Right","Medial","Palmar","270",1212,2,"no"
"12237","P34","Bimanual",730,1,"Right","Lateral","Dorsal","45",730,2,"no"
"12238","P34","Bimanual",1111,1,"Right","Lateral","Palmar","135",1111,2,"no"
"12239","P34","Bimanual",798,1,"Right","Medial","Dorsal","270",798,2,"no"
"12240","P34","Bimanual",652,1,"Left","Medial","Dorsal","270",652,2,"no"
"12241","P34","Bimanual",995,1,"Left","Up","Palmar","0",995,2,"no"
"12242","P34","Bimanual",984,1,"Left","Lateral","Palmar","90",984,2,"no"
"12243","P34","Bimanual",1307,0,"Left","Down","Palmar","180",1307,2,"no"
"12244","P34","Bimanual",1146,1,"Right","Lateral","Palmar","45",1146,2,"no"
"12245","P34","Bimanual",567,1,"Right","Lateral","Palmar","90",567,2,"no"
"12246","P34","Bimanual",1564,1,"Right","Down","Dorsal","180",1564,2,"no"
"12247","P34","Bimanual",684,1,"Left","Lateral","Dorsal","45",684,2,"no"
"12248","P34","Bimanual",1784,1,"Left","Down","Dorsal","180",1784,2,"no"
"12249","P34","Bimanual",817,1,"Left","Medial","Dorsal","225",817,2,"no"
"12250","P34","Bimanual",1413,1,"Right","Medial","Palmar","225",1413,2,"no"
"12251","P34","Bimanual",834,1,"Right","Up","Palmar","0",834,2,"no"
"12252","P34","Bimanual",880,1,"Left","Up","Dorsal","0",880,2,"no"
"12253","P34","Bimanual",1066,1,"Left","Lateral","Dorsal","135",1066,2,"no"
"12254","P34","Bimanual",1803,1,"Right","Lateral","Dorsal","135",1803,2,"no"
"12255","P34","Bimanual",962,1,"Right","Down","Palmar","180",962,2,"no"
"12256","P34","Bimanual",844,1,"Left","Medial","Palmar","270",844,2,"no"
"12257","P34","Bimanual",1162,1,"Right","Medial","Palmar","315",1162,2,"no"
"12258","P34","Bimanual",1079,1,"Left","Medial","Dorsal","315",1079,2,"no"
"12259","P34","Bimanual",2061,1,"Left","Medial","Palmar","315",2061,2,"no"
"12260","P34","Bimanual",802,1,"Right","Medial","Dorsal","225",802,2,"no"
"12261","P34","Bimanual",878,1,"Left","Lateral","Palmar","45",878,2,"no"
"12262","P34","Bimanual",629,1,"Right","Up","Dorsal","0",629,2,"no"
"12263","P34","Bimanual",834,1,"Right","Medial","Dorsal","315",834,2,"no"
"12264","P34","Bimanual",1135,1,"Left","Medial","Palmar","225",1135,2,"no"
"12265","P34","Bimanual",829,0,"Right","Lateral","Dorsal","45",829,2,"no"
"12266","P34","Bimanual",1299,1,"Left","Medial","Dorsal","270",1299,2,"no"
"12267","P34","Bimanual",1045,0,"Left","Down","Palmar","180",1045,2,"no"
"12268","P34","Bimanual",1113,1,"Right","Medial","Dorsal","225",1113,2,"no"
"12269","P34","Bimanual",1095,1,"Left","Lateral","Dorsal","90",1095,2,"no"
"12270","P34","Bimanual",1512,1,"Right","Up","Dorsal","0",1512,2,"no"
"12271","P34","Bimanual",763,1,"Left","Medial","Palmar","315",763,2,"no"
"12272","P34","Bimanual",1095,1,"Right","Medial","Palmar","315",1095,2,"no"
"12273","P34","Bimanual",946,1,"Left","Medial","Palmar","225",946,2,"no"
"12274","P34","Bimanual",1112,1,"Left","Lateral","Dorsal","135",1112,2,"no"
"12275","P34","Bimanual",745,1,"Right","Lateral","Dorsal","90",745,2,"no"
"12276","P34","Bimanual",1029,1,"Left","Lateral","Palmar","135",1029,2,"no"
"12277","P34","Bimanual",730,1,"Left","Lateral","Dorsal","45",730,2,"no"
"12278","P34","Bimanual",1063,1,"Right","Lateral","Palmar","135",1063,2,"no"
"12279","P34","Bimanual",901,1,"Right","Medial","Palmar","270",901,2,"no"
"12280","P34","Bimanual",829,1,"Left","Medial","Dorsal","315",829,2,"no"
"12281","P34","Bimanual",720,1,"Right","Medial","Dorsal","270",720,2,"no"
"12282","P34","Bimanual",678,1,"Left","Lateral","Palmar","90",678,2,"no"
"12283","P34","Bimanual",1462,1,"Left","Down","Dorsal","180",1462,2,"no"
"12284","P34","Bimanual",1428,1,"Right","Lateral","Dorsal","135",1428,2,"no"
"12285","P34","Bimanual",1213,1,"Right","Lateral","Palmar","45",1213,2,"no"
"12286","P34","Bimanual",617,1,"Left","Up","Palmar","0",617,2,"no"
"12287","P34","Bimanual",748,1,"Left","Medial","Dorsal","225",748,2,"no"
"12288","P34","Bimanual",1896,1,"Right","Down","Palmar","180",1896,2,"no"
"12289","P34","Bimanual",652,1,"Left","Up","Dorsal","0",652,2,"no"
"12290","P34","Bimanual",729,1,"Left","Medial","Palmar","270",729,2,"no"
"12291","P34","Bimanual",713,1,"Right","Medial","Dorsal","315",713,2,"no"
"12292","P34","Bimanual",863,1,"Left","Lateral","Palmar","45",863,2,"no"
"12293","P34","Bimanual",651,1,"Right","Lateral","Palmar","90",651,2,"no"
"12294","P34","Bimanual",1420,1,"Right","Down","Dorsal","180",1420,2,"no"
"12295","P34","Bimanual",880,1,"Right","Medial","Palmar","225",880,2,"no"
"12296","P34","Bimanual",784,1,"Right","Up","Palmar","0",784,2,"no"
"12297","P34","Bimanual",1583,1,"Right","Down","Palmar","180",1583,3,"no"
"12298","P34","Bimanual",696,1,"Left","Medial","Palmar","315",696,3,"no"
"12299","P34","Bimanual",2791,0,"Left","Down","Palmar","180",2791,3,"no"
"12300","P34","Bimanual",851,1,"Right","Medial","Palmar","225",851,3,"no"
"12301","P34","Bimanual",500,1,"Right","Medial","Palmar","270",500,3,"no"
"12302","P34","Bimanual",561,1,"Left","Medial","Dorsal","315",561,3,"no"
"12303","P34","Bimanual",1395,1,"Left","Down","Dorsal","180",1395,3,"no"
"12304","P34","Bimanual",634,1,"Left","Lateral","Dorsal","135",634,3,"no"
"12305","P34","Bimanual",551,1,"Left","Lateral","Dorsal","90",551,3,"no"
"12306","P34","Bimanual",819,1,"Right","Lateral","Dorsal","90",819,3,"no"
"12307","P34","Bimanual",1550,1,"Right","Down","Dorsal","180",1550,3,"no"
"12308","P34","Bimanual",784,1,"Right","Medial","Dorsal","270",784,3,"no"
"12309","P34","Bimanual",662,1,"Left","Medial","Dorsal","270",662,3,"no"
"12310","P34","Bimanual",735,1,"Left","Up","Palmar","0",735,3,"no"
"12311","P34","Bimanual",1149,1,"Left","Lateral","Palmar","90",1149,3,"no"
"12312","P34","Bimanual",880,1,"Left","Up","Dorsal","0",880,3,"no"
"12313","P34","Bimanual",1716,1,"Left","Medial","Dorsal","225",1716,3,"no"
